7641,26,0
7568,10,0
4623,14,0
3819,2,0
6996,24,0
5720,15,0
9366,13,1
8727,28,1
1269,5,1
8863,2,1
2264,9,1
2139,24,1
4712,1,1
6354,12,1
1403,25,2
3650,31,2
1224,20,2
2532,15,2
9391,4,2
5268,23,2
9588,8,2
4889,14,2
1131,11,2
9973,26,15
9603,16,15
667,27,15
5749,10,15
2113,11,15
1150,1,15
8011,7,15
6489,29,15
8606,14,15
1987,2,15
174,26,15
7321,8,15
3467,4,15
2339,24,15
8198,22,15
5410,17,15
8303,9,15
4732,30,15
7149,23,15
2723,5,15
9293,13,15
6009,0,15
7022,6,15
7126,19,15
5778,29,16
7949,31,17
1706,2,17
3295,27,19
9244,21,19
5677,28,19
7013,26,20
9149,2,20
5729,16,21
8578,10,21
4632,17,21
3811,17,24
7776,10,25
632,14,25
9347,17,25
4809,2,27
3240,16,28
3516,4,28
4434,26,29
4995,17,30
7919,4,31
6044,29,31
3749,29,32
3584,14,32
359,26,33
3271,17,33
8554,7,35
780,8,35
9036,22,35
4755,15,35
338,26,36
4061,2,36
7330,13,37
8828,27,37
3346,4,37
5338,13,38
9198,4,38
1065,1,39
2032,2,39
4880,24,40
4106,30,40
872,2,40
796,0,41
8207,9,42
6475,2,43
2023,1,43
5486,23,43
6866,27,44
8280,11,44
9434,4,44
7870,5,45
8042,7,45
4852,5,46
7934,1,46
5581,30,46
3915,0,46
9983,16,47
3921,26,48
5353,27,48
9656,4,48
7193,17,48
6034,31,49
4195,8,49
2662,26,50
2658,10,50
4885,26,50
5788,24,50
5596,23,50
9835,2,50
2473,13,51
8007,29,51
8655,26,52
3750,10,53
8620,5,54
7252,11,54
2982,7,54
44,2,54
7416,5,55
7163,24,55
8550,20,56
6473,18,56
8547,10,57
7751,25,58
1386,5,58
5888,26,59
8137,28,59
7954,25,59
1510,21,59
3107,14,60
7617,27,60
3722,31,61
3764,24,61
7362,9,61
652,13,61
1820,2,62
5383,14,62
8428,16,63
8893,4,63
5144,0,63
1310,5,64
8362,27,64
5232,8,64
4262,20,65
2546,6,65
6150,11,65
1685,13,66
3310,10,66
4988,8,66
3284,22,66
5360,5,66
9859,14,67
1393,2,67
6981,1,67
3292,4,68
2317,30,68
3997,26,69
2996,16,69
9672,1,69
8356,28,71
8520,10,71
7584,14,71
7213,4,71
9522,1,72
8400,10,72
3581,17,72
4540,24,72
6610,6,73
9118,15,74
4178,5,75
2196,22,75
1702,4,76
7613,7,77
6094,14,77
2435,28,78
3081,2,79
666,26,79
9537,23,79
327,8,79
1493,18,79
5510,8,80
1502,26,80
4999,2,81
185,1,81
6485,4,81
4382,11,81
9465,2,81
935,23,81
2911,5,81
5183,15,83
4651,7,84
5285,11,84
8917,23,85
1248,8,85
7778,0,85
9189,11,86
1440,23,86
2949,2,87
7841,29,87
9000,26,87
3950,26,87
8077,26,87
8757,24,88
2067,28,88
2953,14,88
827,10,88
1887,16,88
86,27,88
346,26,88
179,26,88
462,23,89
1970,14,89
2080,8,89
9853,26,89
166,26,89
3450,26,89
6737,26,89
1785,26,89
2343,26,89
9890,26,89
3173,29,90
8274,9,90
3497,26,90
2098,26,90
3913,26,90
1532,26,90
5437,26,90
9256,26,90
2503,26,90
6007,26,90
593,13,91
5428,11,91
9386,26,91
1845,26,91
1513,26,91
6314,26,91
7678,26,91
3579,26,91
3773,10,92
8862,29,92
4638,26,92
5063,26,92
1589,26,92
5312,26,92
7094,26,92
6250,26,92
8974,26,92
8373,26,92
3264,26,92
2612,5,93
3882,15,93
1748,26,93
7221,26,93
1540,26,93
6902,26,93
1201,26,93
7834,26,93
6423,26,93
5920,26,93
6555,27,94
4724,30,94
7115,15,94
8220,26,94
4297,26,94
8092,26,94
903,26,94
955,4,95
7315,26,95
7966,26,95
2277,26,95
5441,26,95
1576,26,95
5696,25,96
4987,15,96
3874,13,96
2733,9,96
7243,26,96
2347,26,96
6329,10,97
4388,15,97
645,8,97
1333,17,97
1536,26,97
6994,26,97
5347,26,97
716,26,97
546,26,97
863,26,97
6072,26,97
5375,26,97
8454,26,97
7936,31,98
4405,9,98
3165,11,98
2668,26,98
9908,26,98
3577,26,98
