411,31,0
425,17,0
734,30,0
4314,19,0
3599,5,0
3577,26,0
3720,3,1
3590,16,1
2234,18,1
3978,2,1
1500,8,1
4535,21,1
959,31,12
2803,11,12
4977,9,12
1608,6,12
257,31,12
675,25,12
1165,19,12
1925,20,12
1932,18,12
4721,22,12
223,26,12
4396,30,12
1481,11,17
26,17,17
3731,31,18
1734,9,18
3282,31,19
4298,6,20
3169,11,25
4855,9,27
2198,18,30
2818,11,31
1370,9,32
3326,3,33
3747,11,35
3748,6,35
3743,17,35
2530,9,36
3924,31,37
2269,18,38
4803,31,39
765,19,40
2382,18,40
4667,17,41
4895,3,42
404,25,42
2260,17,44
519,30,46
3811,20,46
2880,3,47
447,11,47
1684,22,47
1027,30,48
1955,31,49
4025,17,50
1291,9,50
2331,18,50
3530,16,52
842,17,52
2672,6,52
1658,3,54
4868,19,54
4814,3,54
2911,31,54
3970,25,58
3411,19,58
179,11,59
3775,3,60
4235,30,61
2038,6,61
2540,16,62
3147,30,62
120,9,62
915,17,63
5,31,64
3637,26,64
3567,5,66
4431,19,67
3866,5,68
4713,31,69
3622,25,69
2595,19,70
4023,18,70
4900,20,71
4088,3,72
871,11,74
2400,5,76
978,16,76
2931,6,76
4244,4,76
4901,17,78
1389,31,79
3830,30,79
3555,26,79
2335,9,80
4051,22,80
4456,19,81
2093,5,82
4057,20,82
4805,5,82
1466,5,84
2068,18,85
4680,17,86
1267,3,86
1783,5,87
3566,31,87
4090,19,88
1923,18,89
690,17,90
3332,11,90
3633,21,91
4337,25,91
203,16,92
4613,3,92
66,26,92
1221,2,93
1887,2,93
3705,31,95
4035,6,96
2700,30,97
4693,19,97
1272,2,97
3427,16,98
3846,16,100
1558,6,100
2541,26,100
1880,16,101
4960,8,101
1737,9,101
1822,4,101
52,31,103
233,18,103
2532,30,104
2661,30,105
585,5,106
2997,17,106
794,11,107
3949,17,107
4972,30,107
1387,30,108
1553,21,110
2875,3,110
3701,6,110
702,21,111
4436,19,111
2907,26,111
3343,16,112
733,20,113
4555,16,115
4782,26,115
2408,22,115
602,8,116
505,9,118
668,5,118
1416,19,119
2334,11,120
692,25,120
376,11,121
3413,3,121
3879,31,122
2787,31,123
4759,3,123
1030,16,124
4671,21,124
3754,31,124
2988,20,124
4334,2,125
1993,6,127
2640,18,127
4164,8,128
1173,17,128
3293,26,128
403,5,128
683,9,129
234,6,129
3586,2,129
3983,30,130
4540,25,130
4038,30,132
2370,8,134
1730,17,134
1947,31,134
589,19,136
361,30,137
3365,18,137
1050,16,139
695,11,139
3166,19,139
3383,3,140
4645,18,141
4943,26,141
903,8,142
1665,31,144
3047,21,144
4936,20,144
4636,17,145
1396,30,145
3165,19,145
3291,18,148
964,26,149
4532,30,149
149,16,150
441,8,150
882,5,150
4021,22,150
185,11,151
449,26,151
3176,11,151
