4055,42,0
3251,12,0
10804,57,1
4896,61,1
10094,37,1
6151,2,3
13425,1,4
3892,46,4
8562,63,4
1603,54,5
10853,71,5
284,15,5
5661,20,6
16344,31,7
8948,65,9
12354,68,9
940,30,10
16954,24,11
17343,14,13
8534,7,13
16508,12,15
5770,30,16
12650,51,16
12553,49,17
12061,44,17
8383,18,17
13515,29,17
11273,66,18
3944,23,18
12074,35,18
5936,11,18
10845,25,19
9249,28,19
3258,57,19
821,37,20
8731,8,20
18883,52,20
11905,4,20
19111,60,21
12813,69,21
11974,16,21
19448,41,22
4266,1,23
1957,26,23
19245,40,24
9493,59,24
16834,19,25
14879,27,25
13773,10,25
8168,58,26
4589,31,26
14647,38,26
18574,36,26
9315,54,28
15626,22,28
14966,3,29
897,47,29
2508,17,30
4324,24,31
19694,55,32
15139,66,33
3613,7,33
18470,21,33
7642,42,34
14722,42,50
18464,9,50
16052,46,50
13092,29,50
1768,53,50
13339,20,50
12489,63,50
5353,43,50
14435,68,50
16262,51,50
18600,13,50
14795,61,50
10444,48,50
14506,39,50
14082,14,50
14851,12,50
8842,15,50
19935,52,50
4258,2,50
7833,57,52
17360,54,52
8423,1,56
3627,23,56
3659,37,56
15958,6,56
13762,71,56
2961,4,56
645,23,58
18176,45,58
14840,18,58
17176,66,59
3205,50,59
18817,42,60
18706,33,60
16576,66,62
19087,42,62
4455,56,62
6440,25,63
5046,38,63
11763,24,64
7108,69,64
17288,28,65
8432,25,65
19839,41,67
16602,44,67
15144,60,68
8248,57,70
16953,31,70
3729,37,70
8370,1,71
3841,30,71
4795,63,73
15562,29,76
11283,0,76
447,10,78
219,25,81
19008,29,81
7191,20,81
7828,28,82
7312,2,82
7917,54,85
10946,12,85
5152,54,85
18462,26,85
3531,64,85
15952,69,86
18561,54,87
16448,9,88
8501,5,88
11098,46,90
7411,16,90
16013,19,92
4737,50,92
19894,66,95
1458,8,95
17934,11,95
5716,46,96
10563,0,96
8556,46,103
18888,32,103
5421,3,103
17756,62,103
11562,34,103
16265,65,103
14237,67,103
15145,70,103
445,44,105
15157,58,107
3074,65,107
16790,47,107
15644,44,108
18886,53,108
6891,29,109
13275,46,110
1181,45,111
7222,23,113
437,1,115
4561,40,115
7907,23,119
5113,8,119
6917,1,120
8491,63,120
13536,23,120
13679,25,122
15527,57,122
16550,37,122
14672,24,123
19671,18,123
12438,16,123
9236,42,124
1317,58,124
2492,43,125
15132,44,125
10252,46,126
16579,20,126
15667,27,127
5096,58,127
14004,23,128
12676,44,129
13211,12,130
5977,8,131
5380,40,131
17069,60,132
16120,41,132
4866,52,132
6753,31,133
17355,43,133
6921,1,133
11221,24,133
15158,49,134
17234,49,134
16875,47,134
13110,2,135
9149,53,135
10447,46,135
19166,10,135
11150,31,137
15686,66,138
15239,60,138
2082,63,139
11007,37,140
19317,58,142
