9280,1,0
9835,8,0
8944,15,0
7138,1,0
8901,6,0
4424,2,0
7624,15,0
1521,8,0
496,14,0
95,1,0
739,6,0
2408,8,0
2854,8,0
7978,1,0
171,15,0
6332,8,0
405,14,1
4885,15,1
1536,11,1
5233,8,1
9770,2,1
7214,6,1
6761,1,1
9283,8,1
6166,14,1
6500,13,1
9027,3,1
3694,11,1
4850,5,1
1600,2,1
8755,15,1
9103,11,1
8248,4,1
3659,6,1
9054,6,2
4406,11,2
5941,1,2
7504,3,2
4451,12,2
7190,9,2
9419,4,2
7007,15,2
6703,5,2
5164,8,2
1745,13,2
3495,8,2
3242,2,2
3962,14,2
7926,3,2
2466,5,2
425,0,3
7794,14,3
6866,13,3
7449,11,3
7717,10,3
4669,11,3
3085,3,3
8979,2,3
5678,15,3
2411,5,3
2464,10,3
6990,2,3
5811,1,4
4017,6,4
4394,1,4
9896,4,4
3813,10,4
657,12,4
3441,5,4
8229,7,4
8965,3,4
8556,9,4
3391,15,4
6013,1,4
1941,14,4
143,8,7
1945,3,7
4919,11,7
9002,8,7
3861,7,7
64,5,7
5463,0,7
9937,14,7
5975,11,7
1812,6,7
542,2,7
7086,15,8
1563,3,8
1095,8,9
1207,1,9
9123,8,9
9371,1,9
6670,14,9
9587,5,9
1271,9,9
6009,11,10
4300,1,12
2858,8,12
8747,12,12
2684,1,14
2503,15,14
3649,11,14
2812,6,16
9232,14,16
8830,6,16
4078,7,16
9545,0,17
6024,8,17
9840,14,17
2936,6,17
6164,2,17
3526,11,17
8613,11,17
152,1,18
1670,5,20
1986,6,20
4153,11,22
3042,6,22
3457,5,22
957,6,22
8068,1,22
2031,11,22
8971,5,23
4108,6,24
1537,11,24
8861,6,24
5677,5,25
7683,8,26
5905,6,26
4508,7,26
3463,6,26
5952,0,27
5615,11,27
8509,6,27
7816,11,27
788,8,28
2686,6,28
3959,1,28
7204,8,28
9671,1,28
999,6,28
6325,11,29
7543,5,29
9999,1,30
3570,5,31
7709,15,32
2331,0,33
4399,0,33
225,1,33
9739,1,33
2555,1,33
2718,1,33
4142,1,33
2452,1,33
4860,1,33
4777,1,33
4162,1,34
2425,8,34
1258,11,34
8270,1,34
4268,14,34
2109,11,34
1768,1,34
9918,1,34
2332,1,34
3648,1,34
7366,8,35
1775,1,35
8274,1,35
3611,1,35
6782,1,35
3494,1,35
8425,1,35
5001,1,35
9364,1,35
7187,1,36
4972,1,36
4767,1,36
1603,1,36
1294,1,36
943,1,36
1055,1,36
2714,1,36
3376,1,36
8252,1,36
6568,1,36
1850,1,36
4193,1,36
6640,1,36
5462,15,37
6491,6,37
3060,6,37
4935,15,37
7737,1,37
8811,14,37
7396,1,37
8583,1,37
7218,1,37
6978,1,37
1356,1,37
3250,1,37
1716,1,37
1821,1,37
8011,1,37
8256,1,37
6812,1,37
1063,2,38
1096,13,38
4878,2,38
8550,1,38
1163,1,38
6791,1,38
8983,1,38
5650,1,38
8386,1,38
5937,1,38
9021,1,38
9714,1,38
9315,1,38
9920,1,38
9431,11,39
4558,6,39
4160,5,39
3471,6,39
6802,11,39
2122,10,39
5786,1,39
1578,1,39
9432,1,39
7335,1,39
5146,1,39
6147,1,39
7641,1,39
8905,1,39
6363,1,39
8436,1,39
292,1,39
3432,1,39
7219,0,40
2141,6,40
9414,14,40
5116,8,40
8906,12,40
7915,2,40
7125,6,40
575,12,40
2250,5,40
1942,1,40
6815,1,40
5409,1,40
9102,1,40
3273,3,41
1773,6,41
5616,7,41
9048,3,41
1499,0,41
8120,1,41
9266,1,41
8430,1,41
3252,1,41
6300,1,41
5617,1,41
3850,8,42
8900,4,42
6504,15,42
5871,3,42
3667,8,42
142,1,42
9775,1,42
8412,1,42
5832,1,42
3565,1,42
3964,1,42
5579,1,42
2218,1,42
3748,1,42
265,1,42
1990,1,42
8989,3,43
15,6,43
6202,8,43
5007,6,43
3466,1,43
1386,1,43
298,1,43
9902,1,43
4904,1,43
746,1,43
8607,11,44
3295,2,44
3872,11,44
2926,1,44
6205,1,44
3912,1,44
6214,1,44
237,1,44
7778,1,44
8625,1,44
7580,1,44
6899,1,44
8172,1,44
833,1,44
8142,1,44
1989,1,44
359,1,45
5529,1,45
7457,1,45
2040,1,45
9507,1,45
5081,1,45
783,1,45
25,1,45
1839,1,45
3288,1,45
9632,1,45
8311,1,45
3359,1,45
3219,1,45
8951,1,45
8841,1,45
2123,1,45
7959,1,45
1468,1,45
264,15,46
6729,14,46
7327,14,46
8719,5,46
5223,2,46
7167,5,46
4050,15,46
9600,8,46
2519,6,46
9495,1,46
6053,1,46
881,1,46
8154,1,46
1923,1,46
190,1,46
8422,1,46
5101,1,46
2628,1,46
6551,15,47
7725,7,47
4666,15,47
3568,12,47
3941,15,47
8009,1,47
9871,1,47
1701,1,47
9119,1,47
6460,1,47
6621,11,48
6390,3,48
7487,1,48
9534,1,48
1054,1,48
6856,1,48
825,1,48
9010,1,48
4259,1,48
2175,1,48
7852,1,49
9175,10,49
1384,10,49
2905,6,49
5106,1,49
1688,10,49
4864,6,49
1187,1,49
8512,1,49
4205,1,49
1845,1,49
694,1,49
1015,14,50
6725,1,50
138,1,50
609,1,50
1814,1,50
361,1,50
5540,1,50
489,1,50
3895,1,50
1467,1,50
7260,1,50
504,1,50
2131,1,50
9938,14,51
5094,11,51
4228,11,51
2599,1,51
8030,1,51
4946,1,51
5925,1,51
2815,1,51
8886,1,51
4752,1,51
103,1,51
6311,1,51
3029,1,51
5326,1,51
8036,4,52
6555,13,52
748,5,52
4977,10,52
4474,1,52
3823,1,52
3489,1,52
1869,1,52
2422,1,52
9939,1,52
2781,14,53
7963,15,53
8602,1,53
4179,1,53
2460,1,53
8360,1,53
1841,1,53
7114,1,53
6740,1,53
7248,1,53
5232,1,53
4145,1,53
6589,1,54
3079,1,54
8742,8,54
9004,11,54
4102,1,54
6492,14,54
9664,1,54
9430,1,54
885,1,54
9132,1,54
947,11,55
8149,1,55
1890,1,55
5317,1,55
2388,1,55
5181,1,55
973,1,55
4819,1,55
8558,1,55
1410,1,55
4715,1,55
2197,1,55
5726,1,55
2367,1,55
3020,1,55
3318,15,56
704,6,56
4643,3,56
4544,11,56
9018,3,56
5595,1,56
7325,1,56
9768,1,56
2085,1,56
9115,1,56
7795,1,56
2517,15,57
3757,6,57
9082,2,57
6446,2,57
1363,5,57
2886,2,57
3382,6,57
5099,12,58
4471,11,58
308,1,58
5564,1,58
7850,1,58
5340,1,58
1463,1,58
3680,1,58
1541,1,58
1825,1,58
5874,1,58
8507,1,58
917,1,58
8053,8,59
6737,8,59
4984,1,59
2258,6,59
1920,5,59
6868,1,59
8902,1,59
2475,6,60
9735,1,60
9267,1,60
2955,1,60
428,1,60
6512,1,60
1200,1,60
